"","word","dataset","prop"
"24365","''iris''","movies",8.70898070089877e-06
"24366","''american","movies",8.70898070089877e-06
"24367","nakata's","movies",8.70898070089877e-06
"24368","imply","movies",1.74179614017975e-05
"24369","suggestion","movies",2.61269421026963e-05
"24370","overuse","movies",8.70898070089877e-06
"24371","thing''","movies",8.70898070089877e-06
"24372","guilt","movies",5.22538842053926e-05
"24373","cannon's","movies",8.70898070089877e-06
"24374","routines","movies",4.35449035044938e-05
"24375","graces","movies",8.70898070089877e-06
"24376","restatement","movies",8.70898070089877e-06
"24377","validated","movies",8.70898070089877e-06
"24378","precarious","movies",1.74179614017975e-05
"24379","extravagant","movies",3.48359228035951e-05
"24380","exiled","movies",8.70898070089877e-06
"24381","aristocracy","movies",1.74179614017975e-05
"24382","victorious","movies",8.70898070089877e-06
"24383","revolutionaries","movies",8.70898070089877e-06
"24384","arthouse","movies",2.61269421026963e-05
"24385","hackles","movies",8.70898070089877e-06
"24386","nifty","movies",3.48359228035951e-05
"24387","billed","movies",1.74179614017975e-05
"24388","os","movies",8.70898070089877e-06
"24389","fervently","movies",3.48359228035951e-05
"24390","thinkers","movies",8.70898070089877e-06
"24391","severely","movies",3.48359228035951e-05
"24392","tested","movies",8.70898070089877e-06
"24393","immaturity","movies",8.70898070089877e-06
"24394","flash","movies",8.70898070089877e-05
"24395","videos","movies",5.22538842053926e-05
"24396","dana","movies",4.35449035044938e-05
"24397","janklowicz","movies",2.61269421026963e-05
"24398","mann","movies",6.96718456071901e-05
"24399","amir","movies",1.74179614017975e-05
"24400","area","movies",4.35449035044938e-05
"24401","headed","movies",2.61269421026963e-05
"24402","welcomed","movies",8.70898070089877e-06
"24403","tens","movies",8.70898070089877e-06
"24404","democracie","movies",8.70898070089877e-06
"24405","edifying","movies",8.70898070089877e-06
"24406","bartlett","movies",8.70898070089877e-06
"24407","tucker","movies",2.61269421026963e-05
"24408","merits","movies",3.48359228035951e-05
"24409","faked","movies",8.70898070089877e-06
"24410","stately","movies",3.48359228035951e-05
"24411","footed","movies",1.74179614017975e-05
"24412","sorvino","movies",4.35449035044938e-05
"24413","glows","movies",8.70898070089877e-06
"24414","conniving","movies",8.70898070089877e-06
"24415","''mr","movies",8.70898070089877e-06
"24416","deeds''","movies",8.70898070089877e-06
"24417","requiring","movies",8.70898070089877e-06
"24418","gonna","movies",1.74179614017975e-05
"24419","propulsive","movies",8.70898070089877e-06
"24420","dominated","movies",2.61269421026963e-05
"24421","revigorates","movies",8.70898070089877e-06
"24422","concentrates","movies",2.61269421026963e-05
"24423","sway","movies",1.74179614017975e-05
"24424","squad","movies",1.74179614017975e-05
"24425","psychopathic","movies",2.61269421026963e-05
"24426","underdogs","movies",1.74179614017975e-05
"24427","tar","movies",8.70898070089877e-06
"24428","unsuspecting","movies",1.74179614017975e-05
"24429","lawmen","movies",8.70898070089877e-06
"24430","park's","movies",8.70898070089877e-06
"24431","vegetables","movies",8.70898070089877e-06
"24432","batch","movies",1.74179614017975e-05
"24433","qutting","movies",8.70898070089877e-06
"24434","attract","movies",4.35449035044938e-05
"24435","upscale","movies",1.74179614017975e-05
"24436","screwed","movies",2.61269421026963e-05
"24437","chooses","movies",4.35449035044938e-05
"24438","champion","movies",3.48359228035951e-05
"24439","losing","movies",5.22538842053926e-05
"24440","wildcard","movies",8.70898070089877e-06
"24441","nutty","movies",2.61269421026963e-05
"24442","flinch","movies",8.70898070089877e-06
"24443","prognosis","movies",8.70898070089877e-06
"24444","weave","movies",1.74179614017975e-05
"24445","shudder","movies",8.70898070089877e-06
"24446","tremble","movies",8.70898070089877e-06
"24447","machismo","movies",4.35449035044938e-05
"24448","jagger's","movies",1.74179614017975e-05
"24449","parent","movies",4.35449035044938e-05
"24450","americans''","movies",8.70898070089877e-06
"24451","tamer","movies",8.70898070089877e-06
"24452","advertised","movies",2.61269421026963e-05
"24453","memory's","movies",8.70898070089877e-06
"24454","compromise","movies",3.48359228035951e-05
"24455","initial","movies",5.22538842053926e-05
"24456","agey","movies",8.70898070089877e-06
"24457","link","movies",1.74179614017975e-05
"24458","romantics","movies",8.70898070089877e-06
"24459","leather","movies",2.61269421026963e-05
"24460","augmented","movies",8.70898070089877e-06
"24461","boobs","movies",2.61269421026963e-05
"24462","resuscitate","movies",8.70898070089877e-06
"24463","libertine","movies",1.74179614017975e-05
"24464","handbag","movies",8.70898070089877e-06
"24465","clutching","movies",1.74179614017975e-05
"24466","kok","movies",8.70898070089877e-06
"24467","thus","movies",1.74179614017975e-05
"24468","beavis","movies",8.70898070089877e-06
"24469","butthead","movies",8.70898070089877e-06
"24470","elicit","movies",1.74179614017975e-05
"24471","luvvies","movies",8.70898070089877e-06
"24472","raptures","movies",8.70898070089877e-06
"24473","introspective","movies",2.61269421026963e-05
"24474","wider","movies",8.70898070089877e-06
"24475","niche","movies",5.22538842053926e-05
"24476","shoes","movies",8.70898070089877e-06
"24477","hoofing","movies",8.70898070089877e-06
"24478","crooning","movies",8.70898070089877e-06
"24479","bites","movies",2.61269421026963e-05
"24480","linking","movies",1.74179614017975e-05
"24481","massacre","movies",1.74179614017975e-05
"24482","armenians","movies",8.70898070089877e-06
"24483","1915","movies",1.74179614017975e-05
"24484","kilmer's","movies",2.61269421026963e-05
"24485","doors","movies",2.61269421026963e-05
"24486","ravaging","movies",8.70898070089877e-06
"24487","''saving","movies",1.74179614017975e-05
"24488","ryan''","movies",1.74179614017975e-05
"24489","woo","movies",6.96718456071901e-05
"24490","bean's","movies",8.70898070089877e-06
"24491","investigation","movies",8.70898070089877e-06
"24492","flashback","movies",1.74179614017975e-05
"24493","bergmanesque","movies",8.70898070089877e-06
"24494","monstrous","movies",2.61269421026963e-05
"24495","lunatic","movies",2.61269421026963e-05
"24496","griffin","movies",8.70898070089877e-06
"24497","altman","movies",1.74179614017975e-05
"24498","spins","movies",2.61269421026963e-05
"24499","cartoon's","movies",8.70898070089877e-06
"24500","snazziness","movies",8.70898070089877e-06
"24501","conspicuous","movies",2.61269421026963e-05
"24502","anomie","movies",4.35449035044938e-05
"24503","kline","movies",3.48359228035951e-05
"24504","reincarnation","movies",8.70898070089877e-06
"24505","fetishism","movies",8.70898070089877e-06
"24506","founding","movies",8.70898070089877e-06
"24507","yong","movies",8.70898070089877e-06
"24508","kang","movies",1.74179614017975e-05
"24509","kozmo","movies",8.70898070089877e-06
"24510","calculated","movies",6.09628649062914e-05
"24511","pastiche","movies",6.09628649062914e-05
"24512","relating","movies",2.61269421026963e-05
"24513","anakin","movies",8.70898070089877e-06
"24514","lustrous","movies",8.70898070089877e-06
"24515","bloated","movies",3.48359228035951e-05
"24516","adult's","movies",8.70898070089877e-06
"24517","literature","movies",1.74179614017975e-05
"24518","strays","movies",1.74179614017975e-05
"24519","brims","movies",8.70898070089877e-06
"24520","prone","movies",1.74179614017975e-05
"24521","secondary","movies",1.74179614017975e-05
"24522","psycho","movies",3.48359228035951e-05
"24523","pours","movies",8.70898070089877e-06
"24524","fudges","movies",1.74179614017975e-05
"24525","purer","movies",8.70898070089877e-06
"24526","li","movies",1.74179614017975e-05
"24527","ziyi's","movies",8.70898070089877e-06
"24528","stakes","movies",8.70898070089877e-06
"24529","nohe's","movies",1.74179614017975e-05
"24530","gullible","movies",8.70898070089877e-06
"24531","operative","movies",1.74179614017975e-05
"24532","weekend","movies",1.74179614017975e-05
"24533","cognizant","movies",8.70898070089877e-06
"24534","puzzling","movies",4.35449035044938e-05
"24535","devoid","movies",0.000156761652616178
"24536","objectivity","movies",3.48359228035951e-05
"24537","comments","movies",1.74179614017975e-05
"24538","participants","movies",2.61269421026963e-05
"24539","walks","movies",1.74179614017975e-05
"24540","tightrope","movies",1.74179614017975e-05
"24541","wicked","movies",1.74179614017975e-05
"24542","parody","movies",0.000113216749111684
"24543","blaxploitation","movies",3.48359228035951e-05
"24544","dishes","movies",8.70898070089877e-06
"24545","ton","movies",8.70898070089877e-06
"24546","harshness","movies",8.70898070089877e-06
"24547","huston's","movies",8.70898070089877e-06
"24548","fastballs","movies",8.70898070089877e-06
"24549","hunk","movies",1.74179614017975e-05
"24550","alternative","movies",6.09628649062914e-05
"24551","flatman","movies",8.70898070089877e-06
"24552","educates","movies",8.70898070089877e-06
"24553","achieve","movies",5.22538842053926e-05
"24554","beasts","movies",8.70898070089877e-06
"24555","stalking","movies",1.74179614017975e-05
"24556","merited","movies",8.70898070089877e-06
"24557","fuels","movies",8.70898070089877e-06
"24558","destructiveness","movies",8.70898070089877e-06
"24559","stamp","movies",1.74179614017975e-05
"24560","visualize","movies",8.70898070089877e-06
"24561","schizophrenia","movies",1.74179614017975e-05
"24562","'anyone","movies",8.70898070089877e-06
"24563","seeks","movies",5.22538842053926e-05
"24564","quasi","movies",3.48359228035951e-05
"24565","misogynist","movies",8.70898070089877e-06
"24566","mordantly","movies",1.74179614017975e-05
"24567","intimately","movies",8.70898070089877e-06
"24568","aaa","movies",8.70898070089877e-06
"24569","eee","movies",8.70898070089877e-06
"24570","travail","movies",8.70898070089877e-06
"24571","shiner's","movies",8.70898070089877e-06
"24572","organizing","movies",8.70898070089877e-06
"24573","laura","movies",1.74179614017975e-05
"24574","cahill","movies",8.70898070089877e-06
"24575","unexceptional","movies",1.74179614017975e-05
"24576","lazy","movies",0.000165470633317077
"24577","concludes","movies",8.70898070089877e-06
"24578","dawn","movies",2.61269421026963e-05
"24579","vibrantly","movies",8.70898070089877e-06
"24580","colored","movies",4.35449035044938e-05
"24581","pun","movies",4.35449035044938e-05
"24582","stranger","movies",1.74179614017975e-05
"24583","marveled","movies",8.70898070089877e-06
"24584","rendering","movies",2.61269421026963e-05
"24585","flames","movies",8.70898070089877e-06
"24586","picpus","movies",8.70898070089877e-06
"24587","crisper","movies",8.70898070089877e-06
"24588","punchier","movies",8.70898070089877e-06
"24589","hankies","movies",8.70898070089877e-06
"24590","verete's","movies",8.70898070089877e-06
"24591","comprise","movies",8.70898070089877e-06
"24592","fulfilling","movies",3.48359228035951e-05
"24593","gestalt","movies",8.70898070089877e-06
"24594","coastal","movies",8.70898070089877e-06
"24595","distracts","movies",8.70898070089877e-06
"24596","naturedly","movies",1.74179614017975e-05
"24597","aimless","movies",4.35449035044938e-05
"24598","newness","movies",8.70898070089877e-06
"24599","mentioned","movies",1.74179614017975e-05
"24600","c'mon","movies",8.70898070089877e-06
"24601","effecting","movies",1.74179614017975e-05
"24602","shrek","movies",1.74179614017975e-05
"24603","spirit's","movies",8.70898070089877e-06
"24604","enter","movies",6.09628649062914e-05
"24605","modestly","movies",3.48359228035951e-05
"24606","irritates","movies",8.70898070089877e-06
"24607","saddens","movies",8.70898070089877e-06
"24608","lawrence's","movies",2.61269421026963e-05
"24609","obnoxiously","movies",8.70898070089877e-06
"24610","500","movies",8.70898070089877e-06
"24611","tep's","movies",8.70898070089877e-06
"24612","languishing","movies",8.70898070089877e-06
"24613","shelf","movies",7.83808263080889e-05
"24614","escapade","movies",8.70898070089877e-06
"24615","sofia","movies",8.70898070089877e-06
"24616","genes","movies",8.70898070089877e-06
"24617","conceive","movies",1.74179614017975e-05
"24618","ideal","movies",4.35449035044938e-05
"24619","suggesting","movies",2.61269421026963e-05
"24620","boils","movies",2.61269421026963e-05
"24621","matchmaking","movies",8.70898070089877e-06
"24622","dragons","movies",6.09628649062914e-05
"24623","dispatching","movies",8.70898070089877e-06
"24624","suddenly","movies",2.61269421026963e-05
"24625","burkinabe","movies",8.70898070089877e-06
"24626","dani","movies",1.74179614017975e-05
"24627","kouyate's","movies",8.70898070089877e-06
"24628","reworking","movies",2.61269421026963e-05
"24629","7th","movies",8.70898070089877e-06
"24630","allegory","movies",6.09628649062914e-05
"24631","visualizing","movies",8.70898070089877e-06
"24632","riffs","movies",2.61269421026963e-05
"24633","diciness","movies",8.70898070089877e-06
"24634","colonics","movies",8.70898070089877e-06
"24635","ads","movies",8.70898070089877e-06
"24636","periods","movies",8.70898070089877e-06
"24637","outrã©","movies",8.70898070089877e-06
"24638","definitive","movies",4.35449035044938e-05
"24639","elsewhere","movies",4.35449035044938e-05
"24640","westbrook","movies",8.70898070089877e-06
"24641","peak","movies",4.35449035044938e-05
"24642","shapes","movies",8.70898070089877e-06
"24643","endear","movies",8.70898070089877e-06
"24644","notable","movies",4.35449035044938e-05
"24645","boarders","movies",8.70898070089877e-06
"24646","missteps","movies",1.74179614017975e-05
"24647","script's","movies",6.96718456071901e-05
"24648","motivation","movies",2.61269421026963e-05
"24649","abagnale's","movies",8.70898070089877e-06
"24650","sermon","movies",2.61269421026963e-05
"24651","welsh","movies",1.74179614017975e-05
"24652","learns","movies",1.74179614017975e-05
"24653","verdu","movies",8.70898070089877e-06
"24654","mourns","movies",8.70898070089877e-06
"24655","factors","movies",1.74179614017975e-05
"24656","proclaim","movies",8.70898070089877e-06
"24657","somebodies","movies",8.70898070089877e-06
"24658","burnt","movies",1.74179614017975e-05
"24659","marathons","movies",8.70898070089877e-06
"24660","flatulence","movies",3.48359228035951e-05
"24661","indelible","movies",1.74179614017975e-05
"24662","facing","movies",4.35449035044938e-05
"24663","flippant","movies",1.74179614017975e-05
"24664","lock","movies",4.35449035044938e-05
"24665","smoking","movies",2.61269421026963e-05
"24666","barrels","movies",3.48359228035951e-05
"24667","immerse","movies",1.74179614017975e-05
"24668","crocodile","movies",3.48359228035951e-05
"24669","griffiths'","movies",8.70898070089877e-06
"24670","errs","movies",8.70898070089877e-06
"24671","closet","movies",1.74179614017975e-05
"24672","skeletons","movies",8.70898070089877e-06
"24673","meatier","movies",8.70898070089877e-06
"24674","tipped","movies",8.70898070089877e-06
"24675","''a''","movies",8.70898070089877e-06
"24676","''b","movies",8.70898070089877e-06
"24677","robust","movies",1.74179614017975e-05
"24678","shanghai","movies",6.09628649062914e-05
"24679","ghetto","movies",6.96718456071901e-05
"24680","rests","movies",2.61269421026963e-05
"24681","voices","movies",6.96718456071901e-05
"24682","70s","movies",8.70898070089877e-06
"24683","decide","movies",6.09628649062914e-05
"24684","ploddingly","movies",1.74179614017975e-05
"24685","ignore","movies",6.09628649062914e-05
"24686","concentrate","movies",8.70898070089877e-06
"24687","sea's","movies",8.70898070089877e-06
"24688","interpersonal","movies",1.74179614017975e-05
"24689","shmear","movies",8.70898070089877e-06
"24690","releases","movies",8.70898070089877e-06
"24691","warrior","movies",2.61269421026963e-05
"24692","owes","movies",3.48359228035951e-05
"24693","debts","movies",8.70898070089877e-06
"24694","workable","movies",8.70898070089877e-06
"24695","primer","movies",1.74179614017975e-05
"24696","region's","movies",8.70898070089877e-06
"24697","10th","movies",1.74179614017975e-05
"24698","samuel","movies",1.74179614017975e-05
"24699","beckett","movies",8.70898070089877e-06
"24700","applied","movies",8.70898070089877e-06
"24701","bard","movies",3.48359228035951e-05
"24702","willie","movies",1.74179614017975e-05
"24703","trumpet","movies",8.70898070089877e-06
"24704","bornin'","movies",8.70898070089877e-06
"24705","thinness","movies",1.74179614017975e-05
"24706","appalling","movies",4.35449035044938e-05
"24707","stepmother","movies",8.70898070089877e-06
"24708","underwater","movies",8.70898070089877e-06
"24709","net","movies",1.74179614017975e-05
"24710","spits","movies",1.74179614017975e-05
"24711","grizzled","movies",8.70898070089877e-06
"24712","charred","movies",8.70898070089877e-06
"24713","northwest","movies",8.70898070089877e-06
"24714","bermuda","movies",8.70898070089877e-06
"24715","triangle","movies",6.96718456071901e-05
"24716","sleepless","movies",1.74179614017975e-05
"24717","effectiveness","movies",1.74179614017975e-05
"24718","bank","movies",2.61269421026963e-05
"24719","robberies","movies",8.70898070089877e-06
"24720","documentarians","movies",1.74179614017975e-05
"24721","shockingly","movies",4.35449035044938e-05
"24722","shyamalan's","movies",3.48359228035951e-05
"24723","conversion","movies",8.70898070089877e-06
"24724","hooks","movies",8.70898070089877e-06
"24725","maid","movies",5.22538842053926e-05
"24726","fans'","movies",8.70898070089877e-06
"24727","inspection","movies",8.70898070089877e-06
"24728","lily","movies",3.48359228035951e-05
"24729","chou","movies",6.96718456071901e-05
"24730","plaintiveness","movies",8.70898070089877e-06
"24731","ferrara's","movies",1.74179614017975e-05
"24732","screenwriters","movies",8.70898070089877e-05
"24733","toss","movies",3.48359228035951e-05
"24734","''dungeons","movies",8.70898070089877e-06
"24735","dragons''","movies",8.70898070089877e-06
"24736","weaponry","movies",1.74179614017975e-05
"24737","skateboard","movies",2.61269421026963e-05
"24738","anthropology","movies",8.70898070089877e-06
"24739","sturdiness","movies",8.70898070089877e-06
"24740","solidity","movies",8.70898070089877e-06
"24741","overcoming","movies",8.70898070089877e-06
"24742","feisty","movies",1.74179614017975e-05
"24743","longest","movies",4.35449035044938e-05
"24744","yard","movies",3.48359228035951e-05
"24745","ritchie","movies",6.96718456071901e-05
"24746","immune","movies",8.70898070089877e-06
"24747","folly","movies",3.48359228035951e-05
"24748","anniversary","movies",8.70898070089877e-06
"24749","edition","movies",3.48359228035951e-05
"24750","retrospectively","movies",8.70898070089877e-06
"24751","shockwaves","movies",8.70898070089877e-06
"24752","gratify","movies",8.70898070089877e-06
"24753","corrupt","movies",8.70898070089877e-06
"24754","weasels","movies",8.70898070089877e-06
"24755","1980","movies",8.70898070089877e-06
"24756","lingered","movies",8.70898070089877e-06
"24757","solely","movies",2.61269421026963e-05
"24758","administration's","movies",8.70898070089877e-06
"24759","'orphans'","movies",8.70898070089877e-06
"24760","save","movies",0.000148052671915279
"24761","wealthy","movies",8.70898070089877e-06
"24762","megalomaniac","movies",8.70898070089877e-06
"24763","domination","movies",8.70898070089877e-06
"24764","punctuated","movies",4.35449035044938e-05
"24765","bloodshed","movies",2.61269421026963e-05
"24766","hoopla","movies",8.70898070089877e-06
"24767","areas","movies",8.70898070089877e-06
"24768","flinching","movies",8.70898070089877e-06
"24769","renner","movies",4.35449035044938e-05
"24770","chillingly","movies",1.74179614017975e-05
"24771","unemotive","movies",8.70898070089877e-06
"24772","reopens","movies",8.70898070089877e-06
"24773","succumbs","movies",6.09628649062914e-05
"24774","sensationalism","movies",1.74179614017975e-05
"24775","doubts","movies",8.70898070089877e-06
"24776","yearnings","movies",8.70898070089877e-06
"24777","broader","movies",1.74179614017975e-05
"24778","producing","movies",1.74179614017975e-05
"24779","asking","movies",2.61269421026963e-05
"24780","answering","movies",8.70898070089877e-06
"24781","steinis","movies",8.70898070089877e-06
"24782","busting","movies",2.61269421026963e-05
"24783","hyped","movies",2.61269421026963e-05
"24784","t's","movies",1.74179614017975e-05
"24785","j's","movies",8.70898070089877e-06
"24786","shootings","movies",1.74179614017975e-05
"24787","rotten","movies",2.61269421026963e-05
"24788","turturro","movies",1.74179614017975e-05
"24789","fabulously","movies",8.70898070089877e-06
"24790","'very","movies",8.70898070089877e-06
"24791","sneaky'","movies",8.70898070089877e-06
"24792","butler","movies",1.74179614017975e-05
"24793","disappearing","movies",8.70898070089877e-06
"24794","reappearing","movies",8.70898070089877e-06
"24795","meant","movies",0.000104507768410785
"24796","yorkers","movies",2.61269421026963e-05
"24797","cat's","movies",1.74179614017975e-05
"24798","meow","movies",1.74179614017975e-05
"24799","purr","movies",8.70898070089877e-06
"24800","laramie","movies",1.74179614017975e-05
"24801","crude","movies",9.57987877098864e-05
"24802","incorporates","movies",1.74179614017975e-05
"24803","divisions","movies",8.70898070089877e-06
"24804","nonfiction","movies",8.70898070089877e-06
"24805","argument","movies",1.74179614017975e-05
"24806","degrading","movies",8.70898070089877e-06
"24807","revealed","movies",3.48359228035951e-05
"24808","dispassionate","movies",1.74179614017975e-05
"24809","gantz","movies",2.61269421026963e-05
"24810","pasty","movies",8.70898070089877e-06
"24811","lumpen","movies",1.74179614017975e-05
"24812","pithy","movies",8.70898070089877e-06
"24813","steadily","movies",8.70898070089877e-06
"24814","burst","movies",3.48359228035951e-05
"24815","fred","movies",2.61269421026963e-05
"24816","schepisi's","movies",2.61269421026963e-05
"24817","englishmen","movies",8.70898070089877e-06
"24818","views","movies",2.61269421026963e-05
"24819","affluence","movies",8.70898070089877e-06
"24820","directive","movies",8.70898070089877e-06
"24821","protect","movies",3.48359228035951e-05
"24822","costs","movies",1.74179614017975e-05
"24823","blur","movies",1.74179614017975e-05
"24824","merge","movies",1.74179614017975e-05
"24825","tout","movies",6.96718456071901e-05
"24826","excites","movies",8.70898070089877e-06
"24827","tickles","movies",8.70898070089877e-06
"24828","reassuringly","movies",8.70898070089877e-06
"24829","charge","movies",3.48359228035951e-05
"24830","vardalos","movies",1.74179614017975e-05
"24831","corbett","movies",8.70898070089877e-06
"24832","joel","movies",4.35449035044938e-05
"24833","zwick","movies",1.74179614017975e-05
"24834","contentedly","movies",8.70898070089877e-06
"24835","belinsky","movies",8.70898070089877e-06
"24836","bars","movies",1.74179614017975e-05
"24837","lapping","movies",8.70898070089877e-06
"24838","kicks","movies",6.09628649062914e-05
"24839","gear","movies",1.74179614017975e-05
"24840","impenetrable","movies",4.35449035044938e-05
"24841","horns","movies",1.74179614017975e-05
"24842","halos","movies",8.70898070089877e-06
"24843","serendipity","movies",8.70898070089877e-06
"24844","immediacy","movies",2.61269421026963e-05
"24845","sucks","movies",4.35449035044938e-05
"24846","treats","movies",6.96718456071901e-05
"24847","ana's","movies",3.48359228035951e-05
"24848","captivates","movies",2.61269421026963e-05
"24849","affectation","movies",2.61269421026963e-05
"24850","plunge","movies",8.70898070089877e-06
"24851","louts","movies",8.70898070089877e-06
"24852","climbing","movies",8.70898070089877e-06
"24853","stadium","movies",1.74179614017975e-05
"24854","depictions","movies",8.70898070089877e-06
"24855","address","movies",1.74179614017975e-05
"24856","aid","movies",2.61269421026963e-05
"24857","available","movies",2.61269421026963e-05
"24858","workers","movies",1.74179614017975e-05
"24859","indignation","movies",8.70898070089877e-06
"24860","susceptible","movies",8.70898070089877e-06
"24861","jordan","movies",3.48359228035951e-05
"24862","jealous","movies",1.74179614017975e-05
"24863","riled","movies",8.70898070089877e-06
"24864","poetics","movies",8.70898070089877e-06
"24865","intersect","movies",8.70898070089877e-06
"24866","occurs","movies",2.61269421026963e-05
"24867","bowling","movies",2.61269421026963e-05
"24868","rekindles","movies",8.70898070089877e-06
"24869","searching","movies",6.96718456071901e-05
"24870","'are","movies",1.74179614017975e-05
"24871","headline","movies",8.70898070089877e-06
"24872","orthodox","movies",8.70898070089877e-06
"24873","jews","movies",4.35449035044938e-05
"24874","cedar's","movies",8.70898070089877e-06
"24875","addressing","movies",1.74179614017975e-05
"24876","compromising","movies",8.70898070089877e-06
"24877","heartedness","movies",8.70898070089877e-06
"24878","tunisian","movies",1.74179614017975e-05
"24879","dope","movies",2.61269421026963e-05
"24880","gawky","movies",8.70898070089877e-06
"24881","spall","movies",8.70898070089877e-06
"24882","reveal","movies",5.22538842053926e-05
"24883","sparked","movies",8.70898070089877e-06
"24884","50s","movies",8.70898070089877e-06
"24885","bubbles","movies",2.61269421026963e-05
"24886","walsh's","movies",8.70898070089877e-06
"24887","pipe","movies",2.61269421026963e-05
"24888","spectrum","movies",1.74179614017975e-05
"24889","nit","movies",8.70898070089877e-06
"24890","picky","movies",8.70898070089877e-06
"24891","hypocrisies","movies",8.70898070089877e-06
"24892","hutchins","movies",8.70898070089877e-06
"24893","zelda's","movies",8.70898070089877e-06
"24894","omits","movies",8.70898070089877e-06
"24895","needless","movies",1.74179614017975e-05
"24896","chase","movies",0.000148052671915279
"24897","swordfights","movies",8.70898070089877e-06
"24898","evolved","movies",1.74179614017975e-05
"24899","quirkily","movies",8.70898070089877e-06
"24900","placing","movies",1.74179614017975e-05
"24901","coma","movies",3.48359228035951e-05
"24902","bielinsky's","movies",1.74179614017975e-05
"24903","inescapably","movies",8.70898070089877e-06
"24904","skyscraper","movies",1.74179614017975e-05
"24905","trapeze","movies",8.70898070089877e-06
"24906","dual","movies",1.74179614017975e-05
"24907","''pretty","movies",1.74179614017975e-05
"24908","woman''","movies",1.74179614017975e-05
"24909","chiefly","movies",1.74179614017975e-05
"24910","faster","movies",6.96718456071901e-05
"24911","impressionable","movies",8.70898070089877e-06
"24912","upfront","movies",8.70898070089877e-06
"24913","linearity","movies",8.70898070089877e-06
"24914","dooper","movies",8.70898070089877e-06
"24915","adorability","movies",8.70898070089877e-06
"24916","raimi's","movies",8.70898070089877e-06
"24917","matured","movies",8.70898070089877e-06
"24918","toast","movies",8.70898070089877e-06
"24919","unbridled","movies",1.74179614017975e-05
"24920","materalism","movies",8.70898070089877e-06
"24921","unhibited","movies",8.70898070089877e-06
"24922","hardship","movies",8.70898070089877e-06
"24923","stitch","movies",3.48359228035951e-05
"24924","asylum","movies",1.74179614017975e-05
"24925","jia","movies",8.70898070089877e-06
"24926","bonanza","movies",8.70898070089877e-06
"24927","puns","movies",1.74179614017975e-05
"24928","tashlin","movies",8.70898070089877e-06
"24929","recapitulation","movies",8.70898070089877e-06
"24930","exploitive","movies",2.61269421026963e-05
"24931","characteristically","movies",2.61269421026963e-05
"24932","clancy","movies",1.74179614017975e-05
"24933","shifty","movies",8.70898070089877e-06
"24934","anxieties","movies",8.70898070089877e-06
"24935","sidesteps","movies",8.70898070089877e-06
"24936","shackles","movies",8.70898070089877e-06
"24937","espionage","movies",2.61269421026963e-05
"24938","decisive","movies",8.70898070089877e-06
"24939","elite","movies",8.70898070089877e-06
"24940","determine","movies",2.61269421026963e-05
"24941","proceed","movies",8.70898070089877e-06
"24942","implodes","movies",1.74179614017975e-05
"24943","respites","movies",8.70898070089877e-06
"24944","humming","movies",1.74179614017975e-05
"24945","moulin","movies",8.70898070089877e-06
"24946","purposeful","movies",1.74179614017975e-05
"24947","overdoing","movies",8.70898070089877e-06
"24948","metaphors","movies",6.09628649062914e-05
"24949","didacticism","movies",1.74179614017975e-05
"24950","mystical","movies",1.74179614017975e-05
"24951","daredevils","movies",8.70898070089877e-06
"24952","intoxicatingly","movies",8.70898070089877e-06
"24953","comedian","movies",6.96718456071901e-05
"24954","naturally","movies",4.35449035044938e-05
"24955","crave","movies",8.70898070089877e-06
"24956","jolted","movies",8.70898070089877e-06
"24957","gourd","movies",8.70898070089877e-06
"24958","enthusiastically","movies",1.74179614017975e-05
"24959","invokes","movies",8.70898070089877e-06
"24960","percussion","movies",8.70898070089877e-06
"24961","brass","movies",1.74179614017975e-05
"24962","competition","movies",2.61269421026963e-05
"24963","bands","movies",1.74179614017975e-05
"24964","football","movies",3.48359228035951e-05
"24965","sheds","movies",1.74179614017975e-05
"24966","psychology","movies",7.83808263080889e-05
"24967","require","movies",4.35449035044938e-05
"24968","couch","movies",8.70898070089877e-06
"24969","ace","movies",8.70898070089877e-06
"24970","japanimator","movies",8.70898070089877e-06
"24971","hayao","movies",8.70898070089877e-06
"24972","survives","movies",8.70898070089877e-06
"24973","bv's","movies",8.70898070089877e-06
"24974","voiced","movies",8.70898070089877e-06
"24975","ache","movies",3.48359228035951e-05
"24976","mortal","movies",8.70898070089877e-06
"24977","auteur's","movies",1.74179614017975e-05
"24978","slights","movies",8.70898070089877e-06
"24979","telegraphed","movies",5.22538842053926e-05
"24980","blithe","movies",1.74179614017975e-05
"24981","exchanges","movies",1.74179614017975e-05
"24982","bolstered","movies",1.74179614017975e-05
"24983","economics","movies",8.70898070089877e-06
"24984","fabulousness","movies",8.70898070089877e-06
"24985","fundamentally","movies",1.74179614017975e-05
"24986","achival","movies",8.70898070089877e-06
"24987","biggest","movies",0.000113216749111684
"24988","kiosks","movies",8.70898070089877e-06
"24989","palette","movies",1.74179614017975e-05
"24990","pinks","movies",8.70898070089877e-06
"24991","dreamy","movies",8.70898070089877e-06
"24992","manically","movies",8.70898070089877e-06
"24993","vaudeville","movies",2.61269421026963e-05
"24994","caruso's","movies",1.74179614017975e-05
"24995","gravitational","movies",8.70898070089877e-06
"24996","puerile","movies",3.48359228035951e-05
"24997","vera","movies",1.74179614017975e-05
"24998","instilled","movies",8.70898070089877e-06
